"Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10"
1.08314462148049,0.190264680982632,3.54806005993223,3.45786502805361,4.75939539512326,5.11836463459051,1.50808538119784,9.47782509679152,4.5041134064297,1.88237078266291
2.20695818507778,8.44723001578253,1.72155115148311,0.971265287492605,4.77713320307313,3.98481500552881,8.85762581266847,3.36449199503065,1.7529829024032,5.55976487416197
10.3118123883724,9.73887577018855,2.7207328242282,3.36104881541973,1.37158762479817,2.23342496671879,2.28269577758845,4.90962144930969,1.13549570447861,8.99511504958018
0.29278301454517,13.1147255187055,5.85065505881264,10.9557721257328,4.81588836965143,5.93302807053961,6.55085332768264,0.622700305622403,3.33889008946064,10.6805456145046
4.39635846101043,2.49580941666121,1.71726309345403,3.38237777983392,12.3794509937821,5.90595859563936,8.33465282939666,0.123981736070713,3.80023682010179,5.40926309060426
26.2116185122953,1.27974980063271,0.299271479127132,8.29744134962789,2.67614257353944,5.01228135233516,1.1894343089749,0.44276853355661,0.596629439994999,0.20309912090546
9.45739968668311,0.808497596908915,0.141836817349213,9.53319919825537,0.0429265746941544,0.0658684472124744,4.480160670384,1.36032187316562,0.770593404309386,6.21523914178316
7.36004883079034,6.52549204456961,6.13686718634662,7.88209645148179,1.53327737867847,4.98763916998523,0.0317189689411962,17.0470790267961,1.11791290791523,0.681052011475757
1.85551924605873,11.614762466127,0.101617894210335,10.1774680581661,11.19798248087,6.87505872571993,6.82822841714787,0.00043294513658741,2.55024366498888,1.39380932889408
0.351844119850091,11.2285129743994,5.58684327490613,0.678014514975552,0.07481496216938,4.34111400587272,0.765254599656092,1.08314462148049,0.728406915615018,3.76094947795826
8.31796616361474,6.89760488833101,0.93854246834517,2.75461460646098,5.73995192262989,2.29736625033512,2.0093097160489,2.53624753087552,6.66651341484331,7.55285037255697
0.627866609859496,2.49119716731965,6.19836863570001,0.280912615054424,2.18112860068197,12.9865541963762,15.1001139910687,7.97886918669021,1.73336518874323,0.68240269214412
0.260485308781385,0.78734121950443,4.49232351856634,0.529927330773399,1.6296481444696,1.57144511639518,0.479839252982663,4.91991332274068,7.62741630837949,3.54871342909534
7.62407493885977,5.24831283913717,5.83956762665062,0.545607028235032,5.93529149460076,3.59370482850192,1.47026559369778,3.49191239944758,1.35085753856951,0.592327036698001
5.69902108813239,16.8750587257199,2.32808983427573,11.7057064404893,0.359048429532285,1.82158293058762,4.24878173256418,3.38867099180171,1.74003819887321,4.58796616680617
6.52354729724894,10.6085660800858,2.22185598538875,3.16856866956218,0.0378286226836871,1.50788116589115,2.18446822665487,2.42435980922254,4.85366862555099,4.66247827675737
1.90088607485058,1.35657310744384,0.592823250377329,0.549699590420917,4.28385384742941,5.33222766153099,4.38406504190928,1.17219925098602,2.20479984254067,18.1762886965694
5.71997687861456,7.35376722446067,8.63070394774865,0.0709994396797591,2.61748014050834,0.885843958887757,1.95600461005477,0.554779729459891,2.45726873484466,3.93632208612386
3.22460355737188,2.84729914896424,4.49516642452031,1.34829782672576,0.98337396152649,2.18542287738554,0.330302619822008,8.18388125937565,4.58423244126967,1.36565463914999
3.33484507518668,2.18613900317149,10.7761113211245,9.84757545383969,5.78127219004338,5.36287805383713,12.3645010829126,10.1326025267279,4.86427087633142,2.93859691074535
0.664035699270068,2.88470967893924,1.34062773085946,1.21341171836849,3.88765814586073,5.08054484709045,5.5566512799416,18.1291335664286,3.1123610461718,6.0412851193076
